Date,"4 WEEKS BANK DISCOUNT","4 WEEKS COUPON EQUIVALENT","13 WEEKS BANK DISCOUNT","13 WEEKS COUPON EQUIVALENT","26 WEEKS BANK DISCOUNT","26 WEEKS COUPON EQUIVALENT","52 WEEKS BANK DISCOUNT","52 WEEKS COUPON EQUIVALENT"
11/13/2012,0.12,0.12,0.11,0.11,0.15,0.15,0.17,0.17
11/09/2012,0.13,0.13,0.09,0.09,0.15,0.15,0.17,0.17
11/08/2012,0.13,0.13,0.10,0.10,0.15,0.15,0.19,0.19
11/07/2012,0.12,0.12,0.10,0.10,0.14,0.14,0.17,0.17
11/06/2012,0.12,0.12,0.10,0.10,0.15,0.15,0.18,0.18
11/05/2012,0.09,0.09,0.11,0.11,0.15,0.15,0.18,0.18
11/02/2012,0.08,0.08,0.09,0.09,0.15,0.15,0.18,0.18
11/01/2012,0.06,0.06,0.09,0.09,0.15,0.15,0.17,0.17
10/31/2012,0.09,0.09,0.11,0.11,0.16,0.16,0.17,0.17
10/29/2012,0.13,0.13,0.14,0.14,0.16,0.16,0.17,0.17
10/26/2012,0.12,0.12,0.12,0.12,0.15,0.15,0.18,0.18
10/25/2012,0.13,0.13,0.11,0.11,0.16,0.16,0.18,0.18
10/24/2012,0.13,0.13,0.11,0.11,0.16,0.16,0.18,0.18
10/23/2012,0.11,0.11,0.11,0.11,0.15,0.15,0.18,0.18
10/22/2012,0.10,0.10,0.10,0.10,0.15,0.15,0.19,0.19
10/19/2012,0.11,0.11,0.10,0.10,0.14,0.14,0.18,0.18
10/18/2012,0.12,0.12,0.10,0.10,0.15,0.15,0.18,0.18
10/17/2012,0.13,0.13,0.11,0.11,0.15,0.15,0.18,0.18
10/16/2012,0.13,0.13,0.09,0.09,0.15,0.15,0.18,0.18
10/15/2012,0.10,0.10,0.11,0.11,0.15,0.15,0.18,0.18
10/12/2012,0.12,0.12,0.11,0.11,0.15,0.15,0.17,0.17
10/11/2012,0.12,0.12,0.10,0.10,0.14,0.14,0.17,0.17
10/10/2012,0.12,0.12,0.10,0.10,0.15,0.15,0.17,0.17
10/09/2012,0.11,0.11,0.10,0.10,0.15,0.15,0.17,0.17
10/05/2012,0.10,0.10,0.11,0.11,0.15,0.15,0.17,0.17
10/04/2012,0.10,0.10,0.10,0.10,0.14,0.14,0.17,0.17
10/03/2012,0.09,0.09,0.09,0.09,0.14,0.14,0.15,0.15
10/02/2012,0.09,0.09,0.09,0.09,0.14,0.14,0.16,0.16
10/01/2012,0.05,0.05,0.09,0.09,0.14,0.14,0.16,0.16
09/28/2012,0.06,0.06,0.10,0.10,0.14,0.14,0.17,0.17
09/27/2012,0.05,0.05,0.09,0.09,0.14,0.14,0.16,0.16
09/26/2012,0.05,0.05,0.11,0.11,0.13,0.13,0.17,0.17
09/25/2012,0.06,0.06,0.11,0.11,0.15,0.15,0.18,0.18
09/24/2012,0.02,0.02,0.11,0.11,0.14,0.14,0.18,0.18
09/21/2012,0.05,0.05,0.11,0.11,0.14,0.14,0.18,0.18
09/20/2012,0.06,0.06,0.11,0.11,0.14,0.14,0.18,0.18
09/19/2012,0.08,0.08,0.11,0.11,0.14,0.14,0.18,0.18
09/18/2012,0.08,0.08,0.10,0.10,0.13,0.13,0.18,0.18
09/17/2012,0.05,0.05,0.11,0.11,0.13,0.13,0.17,0.17
09/14/2012,0.08,0.08,0.11,0.11,0.13,0.13,0.17,0.17
09/13/2012,0.10,0.10,0.10,0.10,0.13,0.13,0.16,0.16
09/12/2012,0.09,0.09,0.10,0.10,0.13,0.13,0.17,0.17
09/11/2012,0.09,0.09,0.10,0.10,0.14,0.14,0.17,0.17
09/10/2012,0.09,0.09,0.10,0.10,0.14,0.14,0.17,0.17
09/07/2012,0.09,0.09,0.11,0.11,0.14,0.14,0.17,0.17
09/06/2012,0.10,0.10,0.11,0.11,0.14,0.14,0.17,0.17
09/05/2012,0.11,0.11,0.11,0.11,0.14,0.14,0.16,0.16
09/04/2012,0.10,0.10,0.10,0.10,0.14,0.14,0.16,0.16
08/31/2012,0.09,0.09,0.09,0.09,0.14,0.14,0.16,0.16
08/30/2012,0.12,0.12,0.10,0.10,0.14,0.14,0.17,0.17
08/29/2012,0.12,0.12,0.12,0.12,0.14,0.14,0.18,0.18
08/28/2012,0.12,0.12,0.10,0.10,0.15,0.15,0.18,0.18
08/27/2012,0.10,0.10,0.11,0.11,0.14,0.14,0.18,0.18
08/24/2012,0.10,0.10,0.10,0.10,0.13,0.13,0.19,0.19
08/23/2012,0.10,0.10,0.11,0.11,0.13,0.13,0.19,0.19
08/22/2012,0.10,0.10,0.11,0.11,0.13,0.13,0.19,0.19
08/21/2012,0.10,0.10,0.11,0.11,0.14,0.14,0.20,0.20
08/20/2012,0.09,0.09,0.11,0.11,0.14,0.14,0.18,0.18
08/17/2012,0.09,0.09,0.09,0.09,0.14,0.14,0.19,0.19
08/16/2012,0.10,0.10,0.09,0.09,0.14,0.14,0.19,0.19
08/15/2012,0.11,0.11,0.09,0.09,0.14,0.14,0.18,0.18
08/14/2012,0.11,0.11,0.11,0.11,0.15,0.15,0.18,0.18
08/13/2012,0.10,0.10,0.11,0.11,0.15,0.15,0.18,0.18
08/10/2012,0.10,0.10,0.10,0.10,0.14,0.14,0.17,0.17
08/09/2012,0.10,0.10,0.11,0.11,0.15,0.15,0.19,0.19
08/08/2012,0.09,0.09,0.11,0.11,0.14,0.14,0.18,0.18
08/07/2012,0.09,0.09,0.11,0.11,0.14,0.14,0.18,0.18
08/06/2012,0.04,0.04,0.10,0.10,0.14,0.14,0.16,0.16
08/03/2012,0.02,0.02,0.09,0.09,0.14,0.14,0.16,0.16
08/02/2012,0.04,0.04,0.09,0.09,0.14,0.14,0.17,0.17
08/01/2012,0.07,0.07,0.10,0.10,0.14,0.14,0.17,0.17
07/31/2012,0.07,0.07,0.11,0.11,0.14,0.14,0.16,0.16
07/30/2012,0.05,0.05,0.11,0.11,0.15,0.15,0.18,0.18
07/27/2012,0.07,0.07,0.11,0.11,0.15,0.15,0.17,0.17
07/26/2012,0.08,0.08,0.11,0.11,0.15,0.15,0.18,0.18
07/25/2012,0.08,0.08,0.10,0.10,0.14,0.14,0.17,0.17
07/24/2012,0.08,0.08,0.10,0.10,0.15,0.15,0.18,0.18
07/23/2012,0.07,0.07,0.10,0.10,0.14,0.14,0.16,0.16
07/20/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.16,0.16
07/19/2012,0.06,0.06,0.09,0.09,0.14,0.14,0.16,0.16
07/18/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.17,0.17
07/17/2012,0.08,0.08,0.10,0.10,0.14,0.14,0.17,0.17
07/16/2012,0.03,0.03,0.10,0.10,0.14,0.14,0.17,0.17
07/13/2012,0.08,0.08,0.10,0.10,0.15,0.15,0.19,0.19
07/12/2012,0.08,0.08,0.10,0.10,0.15,0.15,0.19,0.19
07/11/2012,0.07,0.07,0.10,0.10,0.15,0.15,0.19,0.19
07/10/2012,0.07,0.07,0.09,0.09,0.15,0.15,0.19,0.19
07/09/2012,0.06,0.06,0.09,0.09,0.14,0.14,0.19,0.19
07/06/2012,0.06,0.06,0.08,0.08,0.15,0.15,0.20,0.20
07/05/2012,0.07,0.07,0.08,0.08,0.15,0.15,0.19,0.19
07/03/2012,0.08,0.08,0.09,0.09,0.15,0.15,0.21,0.21
07/02/2012,0.05,0.05,0.10,0.10,0.15,0.15,0.21,0.21
06/29/2012,0.04,0.04,0.09,0.09,0.16,0.16,0.21,0.21
06/28/2012,0.02,0.02,0.09,0.09,0.17,0.17,0.22,0.22
06/27/2012,0.06,0.06,0.09,0.09,0.17,0.17,0.21,0.21
06/26/2012,0.07,0.07,0.10,0.10,0.15,0.15,0.21,0.21
06/25/2012,0.05,0.05,0.10,0.10,0.16,0.16,0.18,0.18
06/22/2012,0.05,0.05,0.09,0.09,0.15,0.15,0.18,0.18
06/21/2012,0.05,0.05,0.09,0.09,0.15,0.15,0.18,0.18
06/20/2012,0.06,0.06,0.09,0.09,0.16,0.16,0.19,0.19
06/19/2012,0.06,0.06,0.09,0.09,0.14,0.14,0.17,0.17
06/18/2012,0.05,0.05,0.10,0.10,0.15,0.15,0.17,0.17
06/15/2012,0.05,0.05,0.09,0.09,0.15,0.15,0.17,0.17
06/14/2012,0.08,0.08,0.11,0.11,0.15,0.15,0.17,0.17
06/13/2012,0.07,0.07,0.10,0.10,0.15,0.15,0.17,0.17
06/12/2012,0.06,0.06,0.10,0.10,0.15,0.15,0.18,0.18
06/11/2012,0.04,0.04,0.09,0.09,0.15,0.15,0.17,0.17
06/08/2012,0.04,0.04,0.09,0.09,0.14,0.14,0.18,0.18
06/07/2012,0.04,0.04,0.09,0.09,0.14,0.14,0.18,0.18
06/06/2012,0.05,0.05,0.09,0.09,0.13,0.13,0.18,0.18
06/05/2012,0.05,0.05,0.08,0.08,0.14,0.14,0.18,0.18
06/04/2012,0.04,0.04,0.08,0.08,0.13,0.13,0.18,0.18
06/01/2012,0.03,0.03,0.07,0.07,0.12,0.12,0.17,0.17
05/31/2012,0.03,0.03,0.07,0.07,0.14,0.14,0.18,0.18
05/30/2012,0.05,0.05,0.07,0.07,0.13,0.13,0.19,0.19
05/29/2012,0.06,0.06,0.09,0.09,0.14,0.14,0.19,0.19
05/25/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.19,0.19
05/24/2012,0.08,0.08,0.10,0.10,0.14,0.14,0.20,0.20
05/23/2012,0.07,0.07,0.09,0.09,0.13,0.13,0.19,0.19
05/22/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.20,0.20
05/21/2012,0.06,0.06,0.09,0.09,0.14,0.14,0.20,0.20
05/18/2012,0.06,0.06,0.08,0.08,0.15,0.15,0.19,0.19
05/17/2012,0.08,0.08,0.10,0.10,0.16,0.16,0.19,0.19
05/16/2012,0.08,0.08,0.10,0.10,0.15,0.15,0.19,0.19
05/15/2012,0.08,0.08,0.09,0.09,0.15,0.15,0.18,0.18
05/14/2012,0.07,0.07,0.10,0.10,0.15,0.15,0.18,0.18
05/11/2012,0.07,0.07,0.10,0.10,0.15,0.15,0.18,0.18
05/10/2012,0.08,0.08,0.10,0.10,0.15,0.15,0.18,0.18
05/09/2012,0.07,0.07,0.09,0.09,0.15,0.15,0.18,0.18
05/08/2012,0.08,0.08,0.09,0.09,0.15,0.15,0.18,0.18
05/07/2012,0.06,0.06,0.10,0.10,0.15,0.15,0.18,0.18
05/04/2012,0.05,0.05,0.07,0.07,0.14,0.14,0.18,0.18
05/03/2012,0.05,0.05,0.09,0.09,0.15,0.15,0.19,0.19
05/02/2012,0.06,0.06,0.08,0.08,0.15,0.15,0.18,0.18
05/01/2012,0.07,0.07,0.09,0.09,0.15,0.15,0.19,0.19
04/30/2012,0.07,0.07,0.10,0.10,0.15,0.15,0.19,0.19
04/27/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.18,0.18
04/26/2012,0.09,0.09,0.09,0.09,0.15,0.15,0.17,0.17
04/25/2012,0.08,0.08,0.09,0.09,0.14,0.14,0.17,0.17
04/24/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.17,0.17
04/23/2012,0.04,0.04,0.08,0.08,0.13,0.13,0.16,0.16
04/20/2012,0.04,0.04,0.08,0.08,0.13,0.13,0.17,0.17
04/19/2012,0.04,0.04,0.07,0.07,0.12,0.12,0.16,0.16
04/18/2012,0.05,0.05,0.07,0.07,0.13,0.13,0.17,0.17
04/17/2012,0.07,0.07,0.08,0.08,0.13,0.13,0.17,0.17
04/16/2012,0.07,0.07,0.08,0.08,0.14,0.14,0.17,0.17
04/13/2012,0.07,0.07,0.09,0.09,0.13,0.13,0.17,0.17
04/12/2012,0.08,0.08,0.09,0.09,0.14,0.14,0.18,0.18
04/11/2012,0.08,0.08,0.09,0.09,0.14,0.14,0.18,0.18
04/10/2012,0.08,0.08,0.09,0.09,0.15,0.15,0.19,0.19
04/09/2012,0.07,0.07,0.09,0.09,0.15,0.15,0.19,0.19
04/06/2012,0.06,0.06,0.07,0.07,0.14,0.14,0.19,0.19
04/05/2012,0.07,0.07,0.08,0.08,0.14,0.14,0.19,0.19
04/04/2012,0.08,0.08,0.08,0.08,0.14,0.14,0.19,0.19
04/03/2012,0.07,0.07,0.08,0.08,0.15,0.15,0.20,0.20
04/02/2012,0.05,0.05,0.08,0.08,0.14,0.14,0.17,0.17
03/30/2012,0.05,0.05,0.07,0.07,0.15,0.15,0.18,0.18
03/29/2012,0.02,0.02,0.07,0.07,0.14,0.14,0.17,0.17
03/28/2012,0.05,0.05,0.09,0.09,0.14,0.14,0.17,0.17
03/27/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.17,0.17
03/26/2012,0.06,0.06,0.09,0.09,0.15,0.15,0.18,0.18
03/23/2012,0.06,0.06,0.08,0.08,0.14,0.14,0.18,0.18
03/22/2012,0.06,0.06,0.08,0.08,0.14,0.14,0.18,0.18
03/21/2012,0.09,0.09,0.09,0.09,0.15,0.15,0.20,0.20
03/20/2012,0.08,0.08,0.10,0.10,0.15,0.15,0.21,0.21
03/19/2012,0.07,0.07,0.10,0.10,0.15,0.15,0.20,0.20
03/16/2012,0.07,0.07,0.09,0.09,0.15,0.15,0.20,0.20
03/15/2012,0.08,0.08,0.08,0.08,0.15,0.15,0.20,0.20
03/14/2012,0.08,0.08,0.09,0.09,0.15,0.15,0.20,0.20
03/13/2012,0.06,0.06,0.08,0.08,0.15,0.15,0.19,0.19
03/12/2012,0.05,0.05,0.09,0.09,0.15,0.15,0.18,0.18
03/09/2012,0.06,0.06,0.09,0.09,0.13,0.13,0.18,0.18
03/08/2012,0.07,0.07,0.08,0.08,0.14,0.14,0.18,0.18
03/07/2012,0.06,0.06,0.08,0.08,0.14,0.14,0.18,0.18
03/06/2012,0.06,0.06,0.08,0.08,0.13,0.13,0.17,0.17
03/05/2012,0.07,0.07,0.08,0.08,0.14,0.14,0.16,0.16
03/02/2012,0.06,0.06,0.07,0.07,0.12,0.12,0.16,0.16
03/01/2012,0.07,0.07,0.08,0.08,0.13,0.13,0.17,0.17
02/29/2012,0.08,0.08,0.08,0.08,0.13,0.13,0.17,0.17
02/28/2012,0.10,0.10,0.10,0.10,0.14,0.14,0.17,0.17
02/27/2012,0.07,0.07,0.12,0.12,0.14,0.14,0.16,0.16
02/24/2012,0.08,0.08,0.10,0.10,0.14,0.14,0.17,0.17
02/23/2012,0.07,0.07,0.09,0.09,0.14,0.14,0.16,0.16
02/22/2012,0.07,0.07,0.09,0.09,0.13,0.13,0.16,0.16
02/21/2012,0.02,0.02,0.08,0.08,0.13,0.13,0.16,0.16
02/17/2012,0.03,0.03,0.09,0.09,0.13,0.13,0.17,0.17
02/16/2012,0.04,0.04,0.10,0.10,0.13,0.13,0.16,0.16
02/15/2012,0.09,0.09,0.11,0.11,0.13,0.13,0.17,0.17
02/14/2012,0.09,0.09,0.12,0.12,0.15,0.15,0.17,0.17
02/13/2012,0.05,0.05,0.11,0.11,0.14,0.14,0.15,0.15
02/10/2012,0.05,0.05,0.09,0.09,0.12,0.12,0.15,0.15
02/09/2012,0.06,0.06,0.09,0.09,0.12,0.12,0.15,0.15
02/08/2012,0.06,0.06,0.09,0.09,0.11,0.11,0.15,0.15
02/07/2012,0.06,0.06,0.08,0.08,0.11,0.11,0.14,0.14
02/06/2012,0.04,0.04,0.08,0.08,0.10,0.10,0.13,0.13
02/03/2012,0.06,0.06,0.08,0.08,0.10,0.10,0.13,0.13
02/02/2012,0.07,0.07,0.08,0.08,0.10,0.10,0.13,0.13
02/01/2012,0.05,0.05,0.06,0.06,0.09,0.09,0.12,0.12
01/31/2012,0.04,0.04,0.06,0.06,0.08,0.08,0.12,0.12
01/30/2012,0.05,0.05,0.05,0.05,0.08,0.08,0.11,0.11
01/27/2012,0.05,0.05,0.06,0.06,0.08,0.08,0.11,0.11
01/26/2012,0.04,0.04,0.05,0.05,0.08,0.08,0.11,0.11
01/25/2012,0.03,0.03,0.04,0.04,0.07,0.07,0.11,0.11
01/24/2012,0.02,0.02,0.04,0.04,0.07,0.07,0.11,0.11
01/23/2012,0.03,0.03,0.04,0.04,0.07,0.07,0.11,0.11
01/20/2012,0.03,0.03,0.05,0.05,0.07,0.07,0.11,0.11
01/19/2012,0.04,0.04,0.05,0.05,0.07,0.07,0.11,0.11
01/18/2012,0.02,0.02,0.03,0.03,0.07,0.07,0.11,0.11
01/17/2012,0.02,0.02,0.03,0.03,0.06,0.06,0.11,0.11
01/13/2012,0.02,0.02,0.03,0.03,0.06,0.06,0.10,0.10
01/12/2012,0.02,0.02,0.03,0.03,0.06,0.06,0.11,0.11
01/11/2012,0.01,0.01,0.02,0.02,0.05,0.05,0.11,0.11
01/10/2012,0.01,0.01,0.02,0.02,0.05,0.05,0.11,0.11
01/09/2012,0.01,0.01,0.01,0.01,0.05,0.05,0.10,0.10
01/06/2012,0.02,0.02,0.02,0.02,0.05,0.05,0.11,0.11
01/05/2012,0.01,0.01,0.02,0.02,0.07,0.07,0.10,0.10
01/04/2012,0.01,0.01,0.02,0.02,0.06,0.06,0.11,0.11
01/03/2012,0.01,0.01,0.02,0.02,0.06,0.06,0.11,0.11
